filename,algorithm,score
tree_10_2,PRISM,0.958
tree_10_2,GTREE,0.958
tree_10_2,RWordle-L,0.958
tree_10_30,initial,0.0
tree_10_30,SCALE,0.958
tree_10_30,PFS,0.958
tree_10_30,PFS',0.958
tree_10_30,FTA,0.958
tree_10_30,VPSC,0.958
tree_10_30,PRISM,0.958
tree_10_30,GTREE,0.958
tree_10_30,RWordle-L,0.958
tree_10_3,initial,0.0
tree_10_3,SCALE,0.958
tree_10_3,PFS,0.958
tree_10_3,PFS',0.958
tree_10_3,FTA,0.958
tree_10_3,VPSC,0.958
tree_10_3,PRISM,0.958
tree_10_3,GTREE,0.958
tree_10_3,RWordle-L,0.958
tree_10_4,initial,0.0
tree_10_4,SCALE,0.958
tree_10_4,PFS,0.958
tree_10_4,PFS',0.958
tree_10_4,FTA,0.958
tree_10_4,VPSC,0.958
tree_10_4,PRISM,0.958
tree_10_4,GTREE,0.958
tree_10_4,RWordle-L,0.958
tree_10_5,initial,0.0
tree_10_5,SCALE,0.958
tree_10_5,PFS,0.958
tree_10_5,PFS',0.958
tree_10_5,FTA,0.958
tree_10_5,VPSC,0.958
tree_10_5,PRISM,0.958
tree_10_5,GTREE,0.958
tree_10_5,RWordle-L,0.958
tree_10_6,initial,0.0
tree_10_6,SCALE,0.958
tree_10_6,PFS,0.958
tree_10_6,PFS',0.958
tree_10_6,FTA,0.958
tree_10_6,VPSC,0.958
tree_10_6,PRISM,0.958
tree_10_6,GTREE,0.958
tree_10_6,RWordle-L,0.958
tree_10_7,initial,0.0
tree_10_7,SCALE,0.958
tree_10_7,PFS,0.958
tree_10_7,PFS',0.958
tree_10_7,FTA,0.958
tree_10_7,VPSC,0.958
tree_10_7,PRISM,0.958
tree_10_7,GTREE,0.958
tree_10_7,RWordle-L,0.958
tree_10_8,initial,0.0
tree_10_8,SCALE,0.958
tree_10_8,PFS,0.958
tree_10_8,PFS',0.958
tree_10_8,FTA,0.958
tree_10_8,VPSC,0.958
tree_10_8,PRISM,0.958
tree_10_8,GTREE,0.958
tree_10_8,RWordle-L,0.958
tree_10_9,initial,0.0
tree_10_9,SCALE,0.958
tree_10_9,PFS,0.958
tree_10_9,PFS',0.958
tree_10_9,FTA,0.958
tree_10_9,VPSC,0.958
tree_10_9,PRISM,0.958
tree_10_9,GTREE,0.958
tree_10_9,RWordle-L,0.958
tree_20_10,initial,0.0
tree_20_10,SCALE,0.958
tree_20_10,PFS,0.958
tree_20_10,PFS',0.958
tree_20_10,FTA,0.958
tree_20_10,VPSC,0.958
tree_20_10,PRISM,0.958
tree_20_10,GTREE,0.958
tree_20_10,RWordle-L,0.958
tree_20_11,initial,0.0
tree_20_11,SCALE,0.958
tree_20_11,PFS,0.958
tree_20_11,PFS',0.958
tree_20_11,FTA,0.958
tree_20_11,VPSC,0.958
tree_20_11,PRISM,0.958
tree_20_11,GTREE,0.958
tree_20_11,RWordle-L,0.958
tree_20_12,initial,0.0
tree_20_12,SCALE,0.958
tree_20_12,PFS,0.958
tree_20_12,PFS',0.958
tree_20_12,FTA,0.958
tree_20_12,VPSC,0.958
tree_20_12,PRISM,0.958
tree_20_12,GTREE,0.958
tree_20_12,RWordle-L,0.958
tree_20_13,initial,0.0
tree_20_13,SCALE,0.958
tree_20_13,PFS,0.958
tree_20_13,PFS',0.958
tree_20_13,FTA,0.958
tree_20_13,VPSC,0.958
tree_20_13,PRISM,0.958
tree_20_13,GTREE,0.958
tree_20_13,RWordle-L,0.958
tree_20_14,initial,0.0
tree_20_14,SCALE,0.958
tree_20_14,PFS,0.958
tree_20_14,PFS',0.958
tree_20_14,FTA,0.958
tree_20_14,VPSC,0.958
tree_20_14,PRISM,0.958
tree_20_14,GTREE,0.958
tree_20_14,RWordle-L,0.958
tree_20_15,initial,0.0
tree_20_15,SCALE,0.958
tree_20_15,PFS,0.958
tree_20_15,PFS',0.958
tree_20_15,FTA,0.958
tree_20_15,VPSC,0.958
tree_20_15,PRISM,0.958
tree_20_15,GTREE,0.958
tree_20_15,RWordle-L,0.958
tree_20_16,initial,0.0
tree_20_16,SCALE,0.958
tree_20_16,PFS,0.958
tree_20_16,PFS',0.958
tree_20_16,FTA,0.958
tree_20_16,VPSC,0.958
tree_20_16,PRISM,0.958
tree_20_16,GTREE,0.958
tree_20_16,RWordle-L,0.958
tree_20_17,initial,0.0
tree_20_17,SCALE,0.958
tree_20_17,PFS,0.958
tree_20_17,PFS',0.958
tree_20_17,FTA,0.958
tree_20_17,VPSC,0.958
tree_20_17,PRISM,0.958
tree_20_17,GTREE,0.958
tree_20_17,RWordle-L,0.958
tree_20_18,initial,0.0
tree_20_18,SCALE,0.958
tree_20_18,PFS,0.958
tree_20_18,PFS',0.958
tree_20_18,FTA,0.958
tree_20_18,VPSC,0.958
tree_20_18,PRISM,0.958
tree_20_18,GTREE,0.958
tree_20_18,RWordle-L,0.958
tree_20_19,initial,0.0
tree_20_19,SCALE,0.958
tree_20_19,PFS,0.958
tree_20_19,PFS',0.958
tree_20_19,FTA,0.958
tree_20_19,VPSC,0.958
tree_20_19,PRISM,0.958
tree_20_19,GTREE,0.958
tree_20_19,RWordle-L,0.958
tree_20_1,initial,0.0
tree_20_1,SCALE,0.955
tree_20_1,PFS,0.949
tree_20_1,PFS',0.956
tree_20_1,FTA,0.956
tree_20_1,VPSC,0.957
tree_20_1,PRISM,0.926
tree_20_1,GTREE,0.918
tree_20_1,RWordle-L,0.913
tree_20_20,initial,0.0
tree_20_20,SCALE,0.958
tree_20_20,PFS,0.958
tree_20_20,PFS',0.958
tree_20_20,FTA,0.958
tree_20_20,VPSC,0.958
tree_20_20,PRISM,0.958
tree_20_20,GTREE,0.958
tree_20_20,RWordle-L,0.958
tree_20_21,initial,0.0
tree_20_21,SCALE,0.958
tree_20_21,PFS,0.958
tree_20_21,PFS',0.958
tree_20_21,FTA,0.958
tree_20_21,VPSC,0.958
tree_20_21,PRISM,0.958
tree_20_21,GTREE,0.958
tree_20_21,RWordle-L,0.958
tree_20_22,initial,0.0
tree_20_22,SCALE,0.958
tree_20_22,PFS,0.958
tree_20_22,PFS',0.958
tree_20_22,FTA,0.958
tree_20_22,VPSC,0.958
tree_20_22,PRISM,0.958
tree_20_22,GTREE,0.958
tree_20_22,RWordle-L,0.958
tree_20_23,initial,0.0
tree_20_23,SCALE,0.958
tree_20_23,PFS,0.958
tree_20_23,PFS',0.958
tree_20_23,FTA,0.958
tree_20_23,VPSC,0.958
tree_20_23,PRISM,0.958
tree_20_23,GTREE,0.958
tree_20_23,RWordle-L,0.958
tree_20_24,initial,0.0
tree_20_24,SCALE,0.958
tree_20_24,PFS,0.958
tree_20_24,PFS',0.958
tree_20_24,FTA,0.958
tree_20_24,VPSC,0.958
tree_20_24,PRISM,0.958
tree_20_24,GTREE,0.958
tree_20_24,RWordle-L,0.958
tree_20_25,initial,0.0
tree_20_25,SCALE,0.958
tree_20_25,PFS,0.958
tree_20_25,PFS',0.958
tree_20_25,FTA,0.958
tree_20_25,VPSC,0.958
tree_20_25,PRISM,0.958
tree_20_25,GTREE,0.958
tree_20_25,RWordle-L,0.958
tree_20_26,initial,0.0
tree_20_26,SCALE,0.958
tree_20_26,PFS,0.958
tree_20_26,PFS',0.958
tree_20_26,FTA,0.958
tree_20_26,VPSC,0.958
tree_20_26,PRISM,0.958
tree_20_26,GTREE,0.958
tree_20_26,RWordle-L,0.958
tree_20_27,initial,0.0
tree_20_27,SCALE,0.958
tree_20_27,PFS,0.958
tree_20_27,PFS',0.958
tree_20_27,FTA,0.958
tree_20_27,VPSC,0.958
tree_20_27,PRISM,0.958
tree_20_27,GTREE,0.958
tree_20_27,RWordle-L,0.958
tree_20_28,initial,0.0
tree_20_28,SCALE,0.958
tree_20_28,PFS,0.958
tree_20_28,PFS',0.958
tree_20_28,FTA,0.958
tree_20_28,VPSC,0.958
tree_20_28,PRISM,0.958
tree_20_28,GTREE,0.958
tree_20_28,RWordle-L,0.958
tree_20_29,initial,0.0
tree_20_29,SCALE,0.958
tree_20_29,PFS,0.958
tree_20_29,PFS',0.958
tree_20_29,FTA,0.958
tree_20_29,VPSC,0.958
tree_20_29,PRISM,0.958
tree_20_29,GTREE,0.958
tree_20_29,RWordle-L,0.958
tree_20_2,initial,0.0
tree_20_2,SCALE,0.955
tree_20_2,PFS,0.949
tree_20_2,PFS',0.956
tree_20_2,FTA,0.956
tree_20_2,VPSC,0.957
tree_20_2,PRISM,0.926
tree_20_2,GTREE,0.918
tree_20_2,RWordle-L,0.913
tree_20_30,initial,0.0
tree_20_30,SCALE,0.958
tree_20_30,PFS,0.958
tree_20_30,PFS',0.958
tree_20_30,FTA,0.958
tree_20_30,VPSC,0.958
tree_20_30,PRISM,0.958
tree_20_30,GTREE,0.958
tree_20_30,RWordle-L,0.958
tree_20_3,initial,0.0
tree_20_3,SCALE,0.955
tree_20_3,PFS,0.949
tree_20_3,PFS',0.956
tree_20_3,FTA,0.956
tree_20_3,VPSC,0.957
tree_20_3,PRISM,0.926
tree_20_3,GTREE,0.918
tree_20_3,RWordle-L,0.913
tree_20_4,initial,0.0
tree_20_4,SCALE,0.955
tree_20_4,PFS,0.949
tree_20_4,PFS',0.956
tree_20_4,FTA,0.956
tree_20_4,VPSC,0.957
tree_20_4,PRISM,0.926
tree_20_4,GTREE,0.918
tree_20_4,RWordle-L,0.913
tree_20_5,initial,0.0
tree_20_5,SCALE,0.955
tree_20_5,PFS,0.949
tree_20_5,PFS',0.956
tree_20_5,FTA,0.956
tree_20_5,VPSC,0.957
tree_20_5,PRISM,0.926
tree_20_5,GTREE,0.918
tree_20_5,RWordle-L,0.913
tree_20_6,initial,0.0
tree_20_6,SCALE,0.958
tree_20_6,PFS,0.958
tree_20_6,PFS',0.958
tree_20_6,FTA,0.958
tree_20_6,VPSC,0.958
tree_20_6,PRISM,0.92
tree_20_6,GTREE,0.912
tree_20_6,RWordle-L,0.958
tree_20_7,initial,0.0
tree_20_7,SCALE,0.958
tree_20_7,PFS,0.958
tree_20_7,PFS',0.958
tree_20_7,FTA,0.958
tree_20_7,VPSC,0.958
tree_20_7,PRISM,0.958
tree_20_7,GTREE,0.958
tree_20_7,RWordle-L,0.958
tree_20_8,initial,0.0
tree_20_8,SCALE,0.958
tree_20_8,PFS,0.958
tree_20_8,PFS',0.958
tree_20_8,FTA,0.958
tree_20_8,VPSC,0.958
tree_20_8,PRISM,0.958
tree_20_8,GTREE,0.958
tree_20_8,RWordle-L,0.958
tree_20_9,initial,0.0
tree_20_9,SCALE,0.958
tree_20_9,PFS,0.958
tree_20_9,PFS',0.958
tree_20_9,FTA,0.958
tree_20_9,VPSC,0.958
tree_20_9,PRISM,0.958
tree_20_9,GTREE,0.958
tree_20_9,RWordle-L,0.958
tree_50_10,initial,0.0
tree_50_10,SCALE,0.943
tree_50_10,PFS,0.925
tree_50_10,PFS',0.94
tree_50_10,FTA,0.944
tree_50_10,VPSC,0.949
tree_50_10,PRISM,0.929
tree_50_10,GTREE,0.915
tree_50_10,RWordle-L,0.931
tree_50_11,initial,0.0
tree_50_11,SCALE,0.943
tree_50_11,PFS,0.925
tree_50_11,PFS',0.94
tree_50_11,FTA,0.944
tree_50_11,VPSC,0.949
tree_50_11,PRISM,0.929
tree_50_11,GTREE,0.915
tree_50_11,RWordle-L,0.931
tree_50_12,initial,0.0
tree_50_12,SCALE,0.943
tree_50_12,PFS,0.925
tree_50_12,PFS',0.94
tree_50_12,FTA,0.944
tree_50_12,VPSC,0.949
tree_50_12,PRISM,0.929
tree_50_12,GTREE,0.915
tree_50_12,RWordle-L,0.931
tree_50_13,initial,0.0
tree_50_13,SCALE,0.943
tree_50_13,PFS,0.925
tree_50_13,PFS',0.94
tree_50_13,FTA,0.944
tree_50_13,VPSC,0.949
tree_50_13,PRISM,0.929
tree_50_13,GTREE,0.915
tree_50_13,RWordle-L,0.931
tree_50_14,initial,0.0
tree_50_14,SCALE,0.943
tree_50_14,PFS,0.925
tree_50_14,PFS',0.94
tree_50_14,FTA,0.944
tree_50_14,VPSC,0.949
tree_50_14,PRISM,0.929
tree_50_14,GTREE,0.915
tree_50_14,RWordle-L,0.931
tree_50_15,initial,0.0
tree_50_15,SCALE,0.943
tree_50_15,PFS,0.925
tree_50_15,PFS',0.94
tree_50_15,FTA,0.944
tree_50_15,VPSC,0.949
tree_50_15,PRISM,0.929
tree_50_15,GTREE,0.915
tree_50_15,RWordle-L,0.931
tree_50_16,initial,0.0
tree_50_16,SCALE,0.943
tree_50_16,PFS,0.925
tree_50_16,PFS',0.94
tree_50_16,FTA,0.944
tree_50_16,VPSC,0.949
tree_50_16,PRISM,0.929
tree_50_16,GTREE,0.915
tree_50_16,RWordle-L,0.931
tree_50_17,initial,0.0
tree_50_17,SCALE,0.943
tree_50_17,PFS,0.925
tree_50_17,PFS',0.94
tree_50_17,FTA,0.944
tree_50_17,VPSC,0.949
tree_50_17,PRISM,0.929
tree_50_17,GTREE,0.915
tree_50_17,RWordle-L,0.931
tree_50_18,initial,0.0
tree_50_18,SCALE,0.934
tree_50_18,PFS,0.911
tree_50_18,PFS',0.925
tree_50_18,FTA,0.935
tree_50_18,VPSC,0.942
tree_50_18,PRISM,0.923
tree_50_18,GTREE,0.917
tree_50_18,RWordle-L,0.931
tree_50_19,initial,0.0
tree_50_19,SCALE,0.937
tree_50_19,PFS,0.918
tree_50_19,PFS',0.933
tree_50_19,FTA,0.943
tree_50_19,VPSC,0.949
tree_50_19,PRISM,0.925
tree_50_19,GTREE,0.915
tree_50_19,RWordle-L,0.937
tree_50_1,initial,0.0
tree_50_1,SCALE,0.943
tree_50_1,PFS,0.922
tree_50_1,PFS',0.934
tree_50_1,FTA,0.936
tree_50_1,VPSC,0.948
tree_50_1,PRISM,0.92
tree_50_1,GTREE,0.912
tree_50_1,RWordle-L,0.934
tree_50_20,initial,0.0
tree_50_20,SCALE,0.937
tree_50_20,PFS,0.918
tree_50_20,PFS',0.933
tree_50_20,FTA,0.943
tree_50_20,VPSC,0.949
tree_50_20,PRISM,0.925
tree_50_20,GTREE,0.915
tree_50_20,RWordle-L,0.937
tree_50_21,initial,0.0
tree_50_21,SCALE,0.937
tree_50_21,PFS,0.918
tree_50_21,PFS',0.933
tree_50_21,FTA,0.943
tree_50_21,VPSC,0.949
tree_50_21,PRISM,0.925
tree_50_21,GTREE,0.915
tree_50_21,RWordle-L,0.937
tree_50_22,initial,0.0
tree_50_22,SCALE,0.937
tree_50_22,PFS,0.918
tree_50_22,PFS',0.933
tree_50_22,FTA,0.943
tree_50_22,VPSC,0.949
tree_50_22,PRISM,0.925
tree_50_22,GTREE,0.915
tree_50_22,RWordle-L,0.937
tree_50_23,initial,0.0
tree_50_23,SCALE,0.937
tree_50_23,PFS,0.918
tree_50_23,PFS',0.933
tree_50_23,FTA,0.943
tree_50_23,VPSC,0.949
tree_50_23,PRISM,0.925
tree_50_23,GTREE,0.915
tree_50_23,RWordle-L,0.937
tree_50_24,initial,0.0
tree_50_24,SCALE,0.937
tree_50_24,PFS,0.918
tree_50_24,PFS',0.933
tree_50_24,FTA,0.943
tree_50_24,VPSC,0.949
tree_50_24,PRISM,0.925
tree_50_24,GTREE,0.915
tree_50_24,RWordle-L,0.937
tree_50_25,initial,0.0
tree_50_25,SCALE,0.937
tree_50_25,PFS,0.918
tree_50_25,PFS',0.933
tree_50_25,FTA,0.943
tree_50_25,VPSC,0.949
tree_50_25,PRISM,0.925
tree_50_25,GTREE,0.915
tree_50_25,RWordle-L,0.937
tree_50_26,initial,0.0
tree_50_26,SCALE,0.937
tree_50_26,PFS,0.918
tree_50_26,PFS',0.933
tree_50_26,FTA,0.943
tree_50_26,VPSC,0.949
tree_50_26,PRISM,0.925
tree_50_26,GTREE,0.915
tree_50_26,RWordle-L,0.937
tree_50_27,initial,0.0
tree_50_27,SCALE,0.937
tree_50_27,PFS,0.918
tree_50_27,PFS',0.933
tree_50_27,FTA,0.943
tree_50_27,VPSC,0.949
tree_50_27,PRISM,0.925
tree_50_27,GTREE,0.915
tree_50_27,RWordle-L,0.937
tree_50_28,initial,0.0
tree_50_28,SCALE,0.928
tree_50_28,PFS,0.912
tree_50_28,PFS',0.92
tree_50_28,FTA,0.938
tree_50_28,VPSC,0.945
tree_50_28,PRISM,0.919
tree_50_28,GTREE,0.908
tree_50_28,RWordle-L,0.927
tree_50_29,initial,0.0
tree_50_29,SCALE,0.927
tree_50_29,PFS,0.907
tree_50_29,PFS',0.92
tree_50_29,FTA,0.934
tree_50_29,VPSC,0.942
tree_50_29,PRISM,0.913
tree_50_29,GTREE,0.895
tree_50_29,RWordle-L,0.929
tree_50_2,initial,0.0
tree_50_2,SCALE,0.943
tree_50_2,PFS,0.922
tree_50_2,PFS',0.934
tree_50_2,FTA,0.936
tree_50_2,VPSC,0.948
tree_50_2,PRISM,0.92
tree_50_2,GTREE,0.912
tree_50_2,RWordle-L,0.934
tree_50_30,initial,0.0
tree_50_30,SCALE,0.927
tree_50_30,PFS,0.907
tree_50_30,PFS',0.92
tree_50_30,FTA,0.934
tree_50_30,VPSC,0.942
tree_50_30,PRISM,0.913
tree_50_30,GTREE,0.895
tree_50_30,RWordle-L,0.929
tree_50_3,initial,0.0
tree_50_3,SCALE,0.925
tree_50_3,PFS,0.903
tree_50_3,PFS',0.919
tree_50_3,FTA,0.925
tree_50_3,VPSC,0.937
tree_50_3,PRISM,0.909
tree_50_3,GTREE,0.903
tree_50_3,RWordle-L,0.924
tree_50_4,initial,0.0
tree_50_4,SCALE,0.943
tree_50_4,PFS,0.922
tree_50_4,PFS',0.934
tree_50_4,FTA,0.936
tree_50_4,VPSC,0.948
tree_50_4,PRISM,0.92
tree_50_4,GTREE,0.912
tree_50_4,RWordle-L,0.934
tree_50_5,initial,0.0
tree_50_5,SCALE,0.943
tree_50_5,PFS,0.922
tree_50_5,PFS',0.934
tree_50_5,FTA,0.936
tree_50_5,VPSC,0.948
tree_50_5,PRISM,0.92
tree_50_5,GTREE,0.912
tree_50_5,RWordle-L,0.934
tree_50_6,initial,0.0
tree_50_6,SCALE,0.925
tree_50_6,PFS,0.903
tree_50_6,PFS',0.919
tree_50_6,FTA,0.925
tree_50_6,VPSC,0.937
tree_50_6,PRISM,0.909
tree_50_6,GTREE,0.903
tree_50_6,RWordle-L,0.924
tree_50_7,initial,0.0
tree_50_7,SCALE,0.93
tree_50_7,PFS,0.905
tree_50_7,PFS',0.92
tree_50_7,FTA,0.93
tree_50_7,VPSC,0.938
tree_50_7,PRISM,0.917
tree_50_7,GTREE,0.909
tree_50_7,RWordle-L,0.925
tree_50_8,initial,0.0
tree_50_8,SCALE,0.943
tree_50_8,PFS,0.925
tree_50_8,PFS',0.94
tree_50_8,FTA,0.944
tree_50_8,VPSC,0.949
tree_50_8,PRISM,0.929
tree_50_8,GTREE,0.915
tree_50_8,RWordle-L,0.931
tree_50_9,initial,0.0
tree_50_9,SCALE,0.943
tree_50_9,PFS,0.925
tree_50_9,PFS',0.94
tree_50_9,FTA,0.944
tree_50_9,VPSC,0.949
tree_50_9,PRISM,0.929
tree_50_9,GTREE,0.915
tree_50_9,RWordle-L,0.931
ws_10_10,initial,0.0
ws_10_10,SCALE,0.958
ws_10_10,PFS,0.958
ws_10_10,PFS',0.958
ws_10_10,FTA,0.958
ws_10_10,VPSC,0.958
ws_10_10,PRISM,0.958
ws_10_10,GTREE,0.958
ws_10_10,RWordle-L,0.958
ws_10_11,initial,0.0
ws_10_11,SCALE,0.958
ws_10_11,PFS,0.958
ws_10_11,PFS',0.958
ws_10_11,FTA,0.958
ws_10_11,VPSC,0.958
ws_10_11,PRISM,0.958
ws_10_11,GTREE,0.958
ws_10_11,RWordle-L,0.958
ws_10_12,initial,0.0
ws_10_12,SCALE,0.958
ws_10_12,PFS,0.958
ws_10_12,PFS',0.958
ws_10_12,FTA,0.958
ws_10_12,VPSC,0.958
ws_10_12,PRISM,0.958
ws_10_12,GTREE,0.958
ws_10_12,RWordle-L,0.958
ws_10_13,initial,0.0
ws_10_13,SCALE,0.958
ws_10_13,PFS,0.958
ws_10_13,PFS',0.958
ws_10_13,FTA,0.958
ws_10_13,VPSC,0.958
ws_10_13,PRISM,0.958
ws_10_13,GTREE,0.958
ws_10_13,RWordle-L,0.958
ws_10_14,initial,0.0
ws_10_14,SCALE,0.958
ws_10_14,PFS,0.958
ws_10_14,PFS',0.958
ws_10_14,FTA,0.958
ws_10_14,VPSC,0.958
ws_10_14,PRISM,0.958
ws_10_14,GTREE,0.958
ws_10_14,RWordle-L,0.958
ws_10_15,initial,0.0
ws_10_15,SCALE,0.958
ws_10_15,PFS,0.958
ws_10_15,PFS',0.958
ws_10_15,FTA,0.958
ws_10_15,VPSC,0.958
ws_10_15,PRISM,0.958
ws_10_15,GTREE,0.958
ws_10_15,RWordle-L,0.958
ws_10_16,initial,0.0
ws_10_16,SCALE,0.958
ws_10_16,PFS,0.958
ws_10_16,PFS',0.958
ws_10_16,FTA,0.958
ws_10_16,VPSC,0.958
ws_10_16,PRISM,0.958
ws_10_16,GTREE,0.958
ws_10_16,RWordle-L,0.958
ws_10_17,initial,0.0
ws_10_17,SCALE,0.958
ws_10_17,PFS,0.958
ws_10_17,PFS',0.958
ws_10_17,FTA,0.958
ws_10_17,VPSC,0.958
ws_10_17,PRISM,0.958
ws_10_17,GTREE,0.958
ws_10_17,RWordle-L,0.958
ws_10_18,initial,0.0
ws_10_18,SCALE,0.958
ws_10_18,PFS,0.958
ws_10_18,PFS',0.958
ws_10_18,FTA,0.958
ws_10_18,VPSC,0.958
ws_10_18,PRISM,0.958
ws_10_18,GTREE,0.958
ws_10_18,RWordle-L,0.958
ws_10_19,initial,0.0
ws_10_19,SCALE,0.958
ws_10_19,PFS,0.958
ws_10_19,PFS',0.958
ws_10_19,FTA,0.958
ws_10_19,VPSC,0.958
ws_10_19,PRISM,0.958
ws_10_19,GTREE,0.958
ws_10_19,RWordle-L,0.958
ws_10_1,initial,0.0
ws_10_1,SCALE,0.958
ws_10_1,PFS,0.958
ws_10_1,PFS',0.958
ws_10_1,FTA,0.958
ws_10_1,VPSC,0.958
ws_10_1,PRISM,0.958
ws_10_1,GTREE,0.958
ws_10_1,RWordle-L,0.958
ws_10_20,initial,0.0
ws_10_20,SCALE,0.958
ws_10_20,PFS,0.958
ws_10_20,PFS',0.958
ws_10_20,FTA,0.958
ws_10_20,VPSC,0.958
ws_10_20,PRISM,0.958
ws_10_20,GTREE,0.958
ws_10_20,RWordle-L,0.958
ws_10_21,initial,0.0
ws_10_21,SCALE,0.958
ws_10_21,PFS,0.958
ws_10_21,PFS',0.958
ws_10_21,FTA,0.958
ws_10_21,VPSC,0.958
ws_10_21,PRISM,0.958
ws_10_21,GTREE,0.958
ws_10_21,RWordle-L,0.958
ws_10_22,initial,0.0
ws_10_22,SCALE,0.958
ws_10_22,PFS,0.958
ws_10_22,PFS',0.958
ws_10_22,FTA,0.958
ws_10_22,VPSC,0.958
ws_10_22,PRISM,0.958
ws_10_22,GTREE,0.958
ws_10_22,RWordle-L,0.958
ws_10_23,initial,0.0
ws_10_23,SCALE,0.958
ws_10_23,PFS,0.958
ws_10_23,PFS',0.958
ws_10_23,FTA,0.958
ws_10_23,VPSC,0.958
ws_10_23,PRISM,0.958
ws_10_23,GTREE,0.958
ws_10_23,RWordle-L,0.958
ws_10_24,initial,0.0
ws_10_24,SCALE,0.958
ws_10_24,PFS,0.958
ws_10_24,PFS',0.958
ws_10_24,FTA,0.958
ws_10_24,VPSC,0.958
ws_10_24,PRISM,0.958
ws_10_24,GTREE,0.958
ws_10_24,RWordle-L,0.958
ws_10_25,initial,0.0
ws_10_25,SCALE,0.958
ws_10_25,PFS,0.958
ws_10_25,PFS',0.958
ws_10_25,FTA,0.958
ws_10_25,VPSC,0.958
ws_10_25,PRISM,0.958
ws_10_25,GTREE,0.958
ws_10_25,RWordle-L,0.958
ws_10_26,initial,0.0
ws_10_26,SCALE,0.958
ws_10_26,PFS,0.958
ws_10_26,PFS',0.958
ws_10_26,FTA,0.958
ws_10_26,VPSC,0.958
ws_10_26,PRISM,0.958
ws_10_26,GTREE,0.958
ws_10_26,RWordle-L,0.958
ws_10_27,initial,0.0
ws_10_27,SCALE,0.958
ws_10_27,PFS,0.958
ws_10_27,PFS',0.958
ws_10_27,FTA,0.958
ws_10_27,VPSC,0.958
ws_10_27,PRISM,0.958
ws_10_27,GTREE,0.958
ws_10_27,RWordle-L,0.958
ws_10_28,initial,0.0
ws_10_28,SCALE,0.958
ws_10_28,PFS,0.958
ws_10_28,PFS',0.958
ws_10_28,FTA,0.958
ws_10_28,VPSC,0.958
ws_10_28,PRISM,0.958
ws_10_28,GTREE,0.958
ws_10_28,RWordle-L,0.958
ws_10_29,initial,0.0
ws_10_29,SCALE,0.958
ws_10_29,PFS,0.958
ws_10_29,PFS',0.958
ws_10_29,FTA,0.958
ws_10_29,VPSC,0.958
ws_10_29,PRISM,0.958
ws_10_29,GTREE,0.958
ws_10_29,RWordle-L,0.958
ws_10_2,initial,0.0
ws_10_2,SCALE,0.958
ws_10_2,PFS,0.958
ws_10_2,PFS',0.958
ws_10_2,FTA,0.958
ws_10_2,VPSC,0.958
ws_10_2,PRISM,0.958
ws_10_2,GTREE,0.958
ws_10_2,RWordle-L,0.958
ws_10_30,initial,0.0
ws_10_30,SCALE,0.958
ws_10_30,PFS,0.958
ws_10_30,PFS',0.958
ws_10_30,FTA,0.958
ws_10_30,VPSC,0.958
ws_10_30,PRISM,0.958
ws_10_30,GTREE,0.958
ws_10_30,RWordle-L,0.958
ws_10_3,initial,0.0
ws_10_3,SCALE,0.958
ws_10_3,PFS,0.958
ws_10_3,PFS',0.958
ws_10_3,FTA,0.958
ws_10_3,VPSC,0.958
ws_10_3,PRISM,0.958
ws_10_3,GTREE,0.958
ws_10_3,RWordle-L,0.958
ws_10_4,initial,0.0
ws_10_4,SCALE,0.958
ws_10_4,PFS,0.958
ws_10_4,PFS',0.958
ws_10_4,FTA,0.958
ws_10_4,VPSC,0.958
ws_10_4,PRISM,0.958
ws_10_4,GTREE,0.958
ws_10_4,RWordle-L,0.958
ws_10_5,initial,0.0
ws_10_5,SCALE,0.958
ws_10_5,PFS,0.958
ws_10_5,PFS',0.958
ws_10_5,FTA,0.958
ws_10_5,VPSC,0.958
ws_10_5,PRISM,0.958
ws_10_5,GTREE,0.958
ws_10_5,RWordle-L,0.958
ws_10_6,initial,0.0
ws_10_6,SCALE,0.958
ws_10_6,PFS,0.958
ws_10_6,PFS',0.958
ws_10_6,FTA,0.958
ws_10_6,VPSC,0.958
ws_10_6,PRISM,0.958
ws_10_6,GTREE,0.958
ws_10_6,RWordle-L,0.958
ws_10_7,initial,0.0
ws_10_7,SCALE,0.958
ws_10_7,PFS,0.958
ws_10_7,PFS',0.958
ws_10_7,FTA,0.958
ws_10_7,VPSC,0.958
ws_10_7,PRISM,0.958
ws_10_7,GTREE,0.958
ws_10_7,RWordle-L,0.958
ws_10_8,initial,0.0
ws_10_8,SCALE,0.958
ws_10_8,PFS,0.958
ws_10_8,PFS',0.958
ws_10_8,FTA,0.958
ws_10_8,VPSC,0.958
ws_10_8,PRISM,0.958
ws_10_8,GTREE,0.958
ws_10_8,RWordle-L,0.958
ws_10_9,initial,0.0
ws_10_9,SCALE,0.958
ws_10_9,PFS,0.958
ws_10_9,PFS',0.958
ws_10_9,FTA,0.958
ws_10_9,VPSC,0.958
ws_10_9,PRISM,0.958
ws_10_9,GTREE,0.958
ws_10_9,RWordle-L,0.958
ws_20_10,initial,0.0
ws_20_10,SCALE,0.933
ws_20_10,PFS,0.908
ws_20_10,PFS',0.917
ws_20_10,FTA,0.923
ws_20_10,VPSC,0.936
ws_20_10,PRISM,0.916
